4045
id03357	102.5	-4.275
id03358	102.3667	-4.1722
id03359	102.25	-4.0667
id03360	102.1702	-3.9
id03361	102.1	-3.7481
id03362	101.9556	-3.6667
id03363	101.8	-3.5867
id03364	101.621	-3.5333
id03365	101.5333	-3.3667
id03366	101.4505	-3.2333
id03367	101.3478	-3.1
id03368	101.3	-2.919
id03369	101.1975	-2.8
id03370	101.1	-2.6509
id03371	100.999	-2.5333
id03372	100.8899	-2.4
id03373	100.8	-2.2381
id03374	100.76	-2.1333
id03375	100.8	-2.0
id03376	100.7361	-1.8667
id03377	100.7	-1.9333
id03378	100.7	-2.05
id03379	100.6333	-1.9495
id03380	100.5547	-1.8
id03381	100.4997	-1.6333
id03382	100.4967	-1.4667
id03383	100.3778	-1.3333
id03384	100.2992	-1.2667
id03385	100.3103	-1.0667
id03386	100.3057	-0.9
id03387	100.1667	-0.8222
id03388	100.0817	-0.6667
id03389	99.9667	-0.5456
id03390	99.8074	-0.4667
id03391	99.7667	-0.3641
id03392	99.6571	-0.3
id03393	99.6196	-0.1
id03394	99.4333	-0.0625
id03395	99.2667	-0.0667
id03396	99.1	-0.1167
id03397	98.9	-0.0949
id03398	98.7111	-0.1333
id03399	98.6127	-0.2667
id03400	98.5476	-0.4333
id03401	98.5217	-0.6333
id03402	98.3333	-0.6
id03403	98.2839	-0.5
id03404	98.3546	-0.3333
id03405	98.3	-0.1618
id03406	98.1272	-0.1667
id03407	98.2	-0.0162
id03408	98.3333	0.0829
id03409	98.4549	0.2
id03410	98.4444	0.3667
id03411	98.3563	0.5
id03412	98.286	0.6667
id03413	98.2886	0.8333
id03414	98.3667	0.9833
id03415	98.3667	1.1
id03416	98.4333	1.18
id03417	98.6333	1.1444
id03418	98.7167	1.3
id03419	98.6667	1.4733
id03420	98.4583	1.5
id03421	98.4155	1.7
id03422	98.3476	1.8667
id03423	98.2815	2.0
id03424	98.1	2.0256
id03425	97.9333	2.03
id03426	97.7383	1.9667
id03427	97.6	2.0306
id03428	97.4474	2.0
id03429	97.3333	2.0049
id03430	97.2	2.0511
id03431	97.0667	2.0176
id03432	97.0781	2.2
id03433	97.1	2.3159
id03434	97.0667	2.3428
id03435	97.2667	2.3222
id03436	97.4239	2.4
id03437	97.403	2.5667
id03438	97.4652	2.7
id03439	97.3333	2.831
id03440	97.2	2.908
id03441	97.1667	3.0352
id03442	97.1333	3.1897
id03443	97.0483	3.3333
id03444	96.913	3.4333
id03445	96.7402	3.5
id03446	96.6667	3.652
id03447	96.4804	3.6
id03448	96.3667	3.6321
id03449	96.3861	3.7333
id03450	96.3	3.8196
id03451	96.1278	3.8667
id03452	96.0	3.9867
id03453	95.8	3.9628
id03454	95.7333	4.0733
id03455	95.8407	4.2
id03456	95.7	4.3
id03457	95.6	4.4333
id03458	95.5	4.5317
id03459	95.3683	4.6
id03460	95.3107	4.7667
id03461	95.2119	4.9
id03462	95.1952	5.0333
id03463	95.1333	5.2076
id03464	95.0667	5.3556
id03465	95.0667	5.5365
id03466	94.9877	5.7
id03467	95.0333	5.8149
id03468	95.1391	5.7
id03469	95.2667	5.584
id03470	95.3987	5.7
id03471	95.5	5.619
id03472	95.6667	5.6184
id03473	95.8333	5.5397
id03474	95.9638	5.4333
id03475	96.1	5.3338
id03476	96.2333	5.3129
id03477	96.4296	5.2667
id03478	96.5667	5.2363
id03479	96.7	5.2772
id03480	96.9247	5.3
id03481	97.0667	5.2667
id03482	97.2667	5.2863
id03483	97.4333	5.3392
id03484	97.6	5.2833
id03485	97.7333	5.2
id03486	97.875	5.1
id03487	98.0333	5.0222
id03488	98.175	4.9333
id03489	98.3	4.8167
id03490	98.4333	4.7267
id03491	98.6	4.6417
id03492	98.7333	4.5667
id03493	98.8667	4.45
id03494	98.9667	4.3
id03495	99.0333	4.2
id03496	99.1667	4.2
id03497	99.3167	4.1
id03498	99.4333	3.9667
id03499	99.6	3.9
id03500	99.75	3.8333
id03501	99.9333	3.8
id03502	100.0333	3.9333
id03503	100.0429	4.0667
id03504	100.0556	4.3
id03505	100.125	4.4667
id03506	100.1333	4.6667
id03507	100.0667	4.8167
id03508	99.9889	4.9667
id03509	99.9667	5.1667
id03510	100.0	5.3
id03511	100.1	5.4
id03512	100.0333	5.55
id03513	99.8333	5.6
id03514	99.7333	5.7
id03515	99.7	5.9
id03516	99.7	6.0333
id03517	99.6	6.1
id03518	99.4667	6.0667
id03519	99.3444	6.1667
id03520	99.2667	6.3
id03521	99.1056	6.4
id03522	99.0625	6.5667
id03523	99.05	6.7333
id03524	99.0	6.9
id03525	98.9333	7.075
id03526	98.8333	7.2222
id03527	98.6667	7.2733
id03528	98.4667	7.2667
id03529	98.3	7.3152
id03530	98.1619	7.4
id03531	98.1333	7.5667
id03532	98.1133	7.7667
id03533	97.9333	7.8324
id03534	97.9	8.0
id03535	98.0	8.1333
id03536	98.0833	8.2667
id03537	98.1103	8.4667
