#id lon lat MIH hmax period
id04372 122.445000 -8.533300 0.31 0.08 1665
id04373 122.383000 -8.431400 0.30 0.10 2763
id04374 122.588000 -8.416700 0.26 0.08 2951
id04375 122.800000 -8.304600 0.22 0.07 3097
id04376 122.791133 -8.237535 0.31 0.07 1094
id04377 124.267000 -8.178700 0.30 0.07 1224
id04378 124.373000 -8.200000 0.31 0.07 1064
id04379 124.333000 -8.327700 0.20 0.06 2290
id04380 124.233000 -8.387500 0.27 0.06 1000
id04381 124.165000 -8.516700 0.24 0.07 1917
id04382 124.049000 -8.516700 0.26 0.07 1957
id04383 123.955419 -8.452248 0.26 0.07 1984
id04384 123.894000 -8.366700 0.30 0.08 1589
id04385 124.024000 -8.300000 0.30 0.08 1714
id04386 124.167000 -8.270500 0.32 0.08 1661
id04387 124.617000 -8.115200 0.29 0.08 2040
id04388 124.700000 -8.154600 0.27 0.07 1560
id04389 124.899822 -8.157097 0.27 0.07 1252
id04390 125.106760 -8.160962 0.27 0.07 1683
id04391 125.131283 -8.337362 0.35 0.08 1264
id04392 124.895000 -8.366700 0.32 0.08 1211
id04393 124.683000 -8.399800 0.33 0.08 1290
id04394 124.467000 -8.441400 0.23 0.07 2251
id04395 124.332000 -8.416700 0.18 0.05 2257
id04396 124.393000 -8.250000 0.24 0.06 1575
id04397 120.816082 -7.256014 0.22 0.07 1582
id04398 121.017000 -7.278600 0.18 0.07 2170
id04399 121.167000 -7.345900 0.20 0.05 1129
id04400 121.067000 -7.381900 0.15 0.06 2204
id04401 120.984000 -7.333300 0.23 0.07 1482
id04402 120.517000 -6.990500 0.13 0.04 1155
id04403 120.617000 -7.005800 0.06 0.02 2442
id04404 120.733000 -7.046000 0.10 0.04 2305
id04405 120.733000 -7.136600 0.10 0.04 2159
id04406 121.754169 -7.234973 0.13 0.06 2736
id04407 121.783000 -7.283300 0.15 0.05 1863
id04408 121.732000 -7.300000 0.15 0.04 1574
id04409 121.683000 -7.288500 0.18 0.05 1177
id04410 121.765348 -7.342697 0.15 0.05 1796
id04411 121.836997 -7.340199 0.17 0.07 2984
id04412 121.833000 -7.385600 0.33 0.09 1244
id04413 121.792000 -7.416700 0.26 0.07 1185
id04414 121.747000 -7.416700 0.21 0.05 1001
id04462 125.724065 -8.043749 0.15 0.06 2594
id04463 125.767000 -7.992600 0.11 0.04 2227
id04464 125.799079 -7.871086 0.09 0.03 2053
id04495 124.333000 -1.543100 0.13 0.04 1185
id04496 124.500000 -1.583300 0.16 0.06 1950
id04497 124.633000 -1.636700 0.16 0.04 1312
id04498 124.808000 -1.666700 0.12 0.05 2590
id04499 124.950000 -1.660500 0.13 0.05 2096
id04500 125.100000 -1.675700 0.09 0.05 4274
id04501 125.248501 -1.717583 0.18 0.05 1518
id04502 125.400000 -1.775300 0.14 0.05 2055
id04503 125.567000 -1.777400 0.09 0.05 3330
id04504 125.700000 -1.748100 0.12 0.04 1808
id04521 125.850000 -1.908600 0.09 0.05 3090
id04522 125.683000 -1.935300 0.20 0.05 963
id04523 125.507000 -1.950000 0.20 0.04 449
id04524 125.417000 -1.910600 0.06 0.04 3547
id04525 125.233000 -1.891000 0.15 0.04 993
id04526 125.083000 -1.905300 0.16 0.04 1162
id04527 124.950000 -1.939900 0.11 0.04 2032
id04528 124.800000 -1.917100 0.10 0.03 1693
id04529 124.667000 -1.988700 0.07 0.02 2002
id04530 124.500000 -2.021100 0.06 0.02 1905
id04531 124.367000 -2.058100 0.05 0.02 2272
id04532 124.283000 -1.948800 0.05 0.02 2001
id04533 124.183000 -1.844400 0.06 0.01 656
id04534 124.131000 -1.700000 0.06 0.01 678
id04555 120.467478 -5.748717 0.00 0.00 0
id04556 120.536000 -5.883300 0.00 0.00 0
id04557 120.570000 -6.050000 0.00 0.00 0
id04558 120.535000 -6.216700 0.00 0.00 0
id04559 120.517000 -6.384000 0.00 0.00 0
id04560 120.472301 -6.468317 0.00 0.00 0
id04561 120.447000 -6.333300 0.00 0.00 0
id04562 120.383000 -6.216700 0.00 0.00 0
id04563 120.417000 -6.102100 0.00 0.00 0
id04564 120.444000 -5.933300 0.00 0.00 0
id04565 117.750000 -8.095200 0.00 0.00 0
id04566 118.103525 -8.113676 0.00 0.00 0
id04567 118.317000 -8.359800 0.00 0.00 0
id04568 118.585466 -8.263682 0.00 0.00 0
id04569 118.867000 -8.281300 0.00 0.00 0
id04570 119.083000 -8.501800 0.01 0.00 3205
id04571 119.213000 -8.700000 0.00 0.00 0
id04572 118.933000 -8.845100 0.00 0.00 0
id04573 118.596000 -8.850000 0.00 0.00 0
id04574 118.283000 -8.800000 0.01 0.01 3190
id04575 118.000000 -8.900000 0.02 0.01 1219
id04576 117.671000 -8.950000 0.02 0.01 1420
id04577 117.333000 -9.061400 0.02 0.00 937
id04578 117.033000 -9.116700 0.02 0.00 1432
id04579 116.717000 -9.000000 0.02 0.01 929
id04580 116.667000 -8.735000 0.00 0.00 0
id04581 116.517000 -8.938100 0.01 0.00 2992
id04582 116.157000 -8.916700 0.00 0.00 0
id04583 115.850000 -8.843200 0.01 0.01 3420
id04584 116.032000 -8.650000 0.00 0.00 0
id04585 116.033000 -8.335700 0.00 0.00 0
id04586 116.300000 -8.230200 0.00 0.00 0
id04587 116.643000 -8.283300 0.00 0.00 0
id04588 116.682000 -8.516700 0.00 0.00 0
id04589 116.817000 -8.488100 0.00 0.00 0
id04590 117.115796 -8.366360 0.05 0.02 2449
id04591 117.423846 -8.410189 0.09 0.02 961
id04592 117.754000 -8.500000 0.08 0.02 1582
id04593 118.083000 -8.531100 0.08 0.03 3143
id04594 117.833000 -8.372800 0.08 0.02 2211
id04595 125.083000 1.889600 0.07 0.03 8771
id04596 125.167000 1.700000 0.07 0.02 3885
id04597 125.294000 1.566700 0.05 0.02 8407
id04598 125.198000 1.383300 0.08 0.03 14403
id04599 125.060000 1.200000 0.08 0.03 6573
id04600 124.948000 1.000000 0.12 0.03 1703
id04601 124.767000 0.859800 0.15 0.04 1133
id04602 124.633000 0.671600 0.18 0.04 1162
id04603 124.519000 0.466700 0.20 0.05 1084
id04604 124.300000 0.376300 0.15 0.04 2125
id04605 124.000000 0.364200 0.19 0.06 2366
id04606 123.766000 0.300000 0.23 0.06 2126
id04607 123.528000 0.300000 0.21 0.06 2212
id04608 123.267000 0.310100 0.32 0.09 1920
id04609 123.098000 0.450000 0.36 0.09 1560
id04610 122.833000 0.479200 0.43 0.11 1398
id04611 122.617000 0.475500 0.43 0.10 1297
id04612 122.352446 0.459824 0.55 0.16 2272
id04613 122.129000 0.400000 0.68 0.19 2062
id04614 121.933000 0.416700 0.61 0.17 1957
id04615 121.721000 0.450000 0.59 0.17 2140
id04616 121.518631 0.432489 0.74 0.21 2141
id04617 121.300000 0.432100 0.65 0.18 1871
id04618 121.117000 0.366700 0.66 0.17 2130
id04619 121.050000 0.376700 0.59 0.15 1365
id04620 120.833000 0.368000 0.51 0.15 2992
id04621 120.633000 0.393200 1.00 0.29 2189
id04622 120.750000 0.400000 0.74 0.21 2137
id04623 120.600000 0.517600 0.82 0.23 2122
id04624 120.383000 0.461300 0.74 0.20 2444
id04625 120.227000 0.300000 0.86 0.25 2130
id04626 120.125000 0.083300 0.77 0.22 2118
id04627 120.038000 -0.150000 0.73 0.17 1664
id04628 120.065000 -0.416700 0.80 0.19 1097
id04629 120.069000 -0.650000 0.93 0.23 1994
id04630 120.217000 -0.823800 0.79 0.23 2188
id04631 120.370000 -0.900000 0.67 0.18 1961
id04632 120.550000 -1.033300 0.71 0.18 1581
id04633 120.600000 -1.261400 0.80 0.21 1781
id04634 120.778000 -1.350000 0.63 0.20 4424
id04635 121.017000 -1.406400 0.74 0.23 4365
id04636 121.167000 -1.274700 0.71 0.19 2351
id04637 121.284000 -1.083300 0.58 0.16 2123
id04638 121.435000 -0.916700 0.45 0.13 3224
id04639 121.633000 -0.794900 0.73 0.23 3435
id04640 121.779000 -0.950000 0.58 0.17 2250
id04641 122.000000 -0.927900 0.39 0.11 2148
id04642 122.160000 -0.800000 0.42 0.11 1418
id04643 122.433000 -0.753700 0.64 0.18 2213
id04644 122.683000 -0.791200 0.69 0.18 2422
id04645 122.805000 -0.716700 0.45 0.13 2209
id04646 122.630000 -0.633300 -1.00 -1.00 -1
id04647 122.900000 -0.592500 0.44 0.10 1060
id04648 123.107000 -0.533300 0.57 0.16 1935
id04649 123.350000 -0.601700 1.16 0.29 2006
id04650 123.455000 -0.816700 3.29 0.81 1334
id04651 123.362000 -1.033300 2.76 0.74 1761
id04652 123.158000 -0.966700 3.14 0.84 1717
id04653 123.000000 -0.903100 2.51 0.61 1724
id04654 122.789722 -1.020275 2.36 0.61 2246
id04655 122.638000 -1.183300 4.54 1.25 1931
id04656 122.517000 -1.377800 8.47 2.14 1462
id04657 122.367000 -1.538500 4.64 1.15 1384
id04658 122.179000 -1.666700 5.69 1.42 1406
id04659 122.000000 -1.811300 6.60 1.55 1102
id04660 121.781000 -1.900000 6.46 1.41 796
id04661 121.667000 -2.058300 5.44 1.48 1833
id04662 121.790000 -2.250000 6.71 1.44 1038
id04663 121.917000 -2.449000 7.46 1.75 1556
id04664 122.033000 -2.636300 6.77 1.91 2059
id04665 122.194000 -2.800000 7.43 1.87 2006
id04666 122.317000 -2.933300 6.71 1.64 1796
id04667 122.517000 -3.048100 6.54 1.78 1822
id04668 122.567000 -3.162100 7.64 1.89 1356
id04669 122.556000 -3.266700 11.32 2.89 2114
id04670 122.600000 -3.397900 12.76 3.02 1140
id04671 122.483000 -3.450000 13.38 3.27 1778
id04672 122.397000 -3.650000 13.24 3.51 1694
id04673 122.508000 -3.850000 11.04 3.01 1832
id04674 122.633000 -3.960600 8.73 2.36 1800
id04675 122.783000 -4.000800 8.76 2.34 1727
id04676 122.980000 -4.016700 9.92 2.68 2531
id04677 123.217000 -4.012900 9.36 2.82 2498
id04678 123.183000 -4.211800 8.76 2.48 2084
id04679 122.950000 -4.262500 9.23 2.63 2134
id04680 123.083000 -4.361600 9.68 2.78 2190
id04681 123.188000 -4.566700 10.37 2.71 1631
id04682 123.217469 -4.832063 9.64 2.43 1462
id04683 123.013000 -4.850000 11.13 2.86 1540
id04684 122.976000 -5.100000 -1.00 -1.00 -1
id04685 123.050000 -5.136100 8.88 2.25 1481
id04686 123.227984 -5.284189 9.59 2.51 1643
id04687 123.054381 -5.433251 8.02 2.03 2043
id04688 122.873481 -5.464349 5.51 1.39 2002
id04689 122.838000 -5.650000 0.56 0.15 2388
id04690 122.650000 -5.705900 0.42 0.12 2636
id04691 122.520000 -5.533300 0.53 0.14 2482
id04692 122.517000 -5.440300 0.32 0.07 1484
id04693 122.314000 -5.400000 -1.00 -1.00 -1
id04694 122.150000 -5.270000 0.22 0.05 1135
id04695 122.083800 -5.470836 0.49 0.12 1818
id04696 121.921000 -5.466700 0.25 0.07 2227
id04697 121.783000 -5.290600 0.26 0.07 1473
id04698 121.846000 -5.083300 0.31 0.06 292
id04699 122.033000 -5.050000 0.35 0.12 3048
id04700 121.872000 -4.883300 0.53 0.14 2190
id04701 121.629000 -4.816700 0.43 0.11 1991
id04702 121.450000 -4.678000 0.30 0.07 1698
id04703 121.483000 -4.443900 0.44 0.13 2977
id04704 121.400000 -4.220400 0.24 0.08 3242
id04705 121.280000 -4.033300 0.54 0.15 2590
id04706 121.124000 -3.866700 0.69 0.20 3063
id04707 120.983000 -3.691700 0.94 0.26 2830
id04708 120.862000 -3.500000 0.74 0.19 2197
id04709 120.944000 -3.266700 0.40 0.10 2180
id04710 120.967000 -3.060000 0.67 0.17 2085
id04711 120.767000 -2.946700 1.46 0.37 2055
id04712 120.508000 -3.000000 1.49 0.39 2266
id04713 120.432000 -3.200000 1.11 0.28 2143
id04714 120.402000 -3.466700 0.62 0.18 2141
id04715 120.451000 -3.700000 0.61 0.16 2098
id04716 120.391000 -3.950000 0.46 0.13 2189
id04717 120.411000 -4.216700 0.26 0.08 2203
id04718 120.445000 -4.500000 0.50 0.14 2226
id04719 120.500000 -4.700000 0.30 0.08 2192
id04720 120.500000 -4.900000 0.64 0.17 1739
id04721 120.465000 -5.100000 0.71 0.19 1720
id04722 120.367000 -5.308300 0.72 0.19 2257
id04723 120.459000 -5.533300 0.85 0.24 2145
id04724 120.333000 -5.551800 0.92 0.26 2189
id04725 120.113000 -5.650000 0.83 0.20 1668
id04726 119.933000 -5.786500 0.69 0.17 1294
id04727 119.767000 -5.813300 0.60 0.13 798
id04728 119.567000 -5.689900 0.69 0.16 1154
id04729 119.333000 -5.607200 0.50 0.12 986
id04730 119.122000 -5.500000 0.41 0.11 2058
id04731 119.112000 -5.266700 0.42 0.12 2295
id04732 119.133000 -5.063300 -1.00 -1.00 -1
id04733 119.149000 -4.933300 0.54 0.15 2055
id04734 119.017000 -4.780900 0.55 0.16 2196
id04735 119.067000 -4.699700 0.77 0.22 2121
id04736 119.230000 -4.533300 0.44 0.12 2102
id04737 119.467000 -4.457400 0.39 0.11 1919
id04738 119.585000 -4.266700 0.74 0.20 1878
id04739 119.570000 -4.033300 -1.00 -1.00 -1
id04740 119.450000 -3.834100 0.41 0.11 1788
id04741 119.445000 -3.600000 7.99 2.09 1631
id04742 119.250000 -3.480000 8.63 2.17 1446
id04743 119.046000 -3.516700 15.36 3.44 893
id04744 118.876000 -3.483300 24.47 6.25 2118
id04745 118.819000 -3.216700 29.14 8.15 2768
id04746 118.844000 -3.016700 29.50 7.69 2268
id04747 118.767000 -2.872800 23.39 7.89 3146
id04748 118.800000 -2.612800 34.24 7.86 978
id04749 118.982000 -2.600000 31.57 7.56 1192
id04750 119.100000 -2.416700 28.90 7.21 1401
id04751 119.137000 -2.166700 23.93 8.37 3340
id04752 119.250000 -1.961600 28.31 7.15 2025
id04753 119.296000 -1.750000 15.66 3.91 1934
id04754 119.280000 -1.516700 18.64 4.55 1297
id04755 119.306000 -1.300000 27.01 6.31 1065
id04756 119.400000 -1.102100 27.75 5.96 734
id04757 119.493000 -0.883300 25.04 6.08 1754
id04758 119.650000 -0.730400 21.02 5.58 1706
id04759 119.783000 -0.742600 19.94 4.46 888
id04760 119.850000 -0.781500 10.40 2.64 1491
id04761 119.767000 -0.533300 13.09 3.09 1109
id04762 119.767000 -0.280800 12.26 2.55 619
id04763 119.700000 -0.137600 8.38 1.76 918
id04764 119.643000 0.000000 7.12 1.73 1268
id04765 119.781000 -0.083300 4.04 0.93 1468
id04766 119.845000 -0.050000 5.56 1.43 2189
id04767 119.797283 0.162430 6.27 1.36 1106
id04768 119.874000 0.283300 -1.00 -1.00 -1
id04769 119.883000 0.509200 3.94 0.88 1260
id04770 120.001000 0.583300 4.39 1.03 1084
id04771 120.117000 0.759900 5.06 1.41 1994
id04772 120.217000 0.966700 2.32 0.65 2021
id04773 120.400000 1.072100 2.94 0.78 1709
id04774 120.360062 0.860349 3.01 0.85 2092
id04775 120.585000 0.816700 2.75 0.79 2197
id04776 120.576000 1.083300 2.81 0.69 1305
id04777 120.759000 1.150000 2.14 0.54 1466
id04778 120.850000 1.333800 4.14 1.06 2137
id04779 121.093000 1.333300 3.99 1.08 1787
id04780 121.314000 1.283300 3.65 0.90 1372
id04781 121.454000 1.233300 3.39 0.75 832
id04782 121.583000 1.071400 3.96 0.89 907
id04783 121.850000 1.133300 2.29 0.54 1159
id04784 122.050000 1.077700 1.66 0.46 1897
id04785 122.333000 1.044000 1.78 0.43 1782
id04786 122.567000 0.988400 1.75 0.42 1657
id04787 122.783000 0.983900 4.11 1.01 1841
id04788 123.037000 0.983300 3.81 0.99 1616
id04789 123.267000 1.002200 3.19 0.74 993
id04790 123.483000 0.905700 2.28 0.65 2133
id04791 123.717000 0.883800 3.14 0.83 2343
id04792 123.936000 0.916700 3.87 0.95 1825
id04793 124.167000 0.979600 3.11 0.80 1537
id04794 124.333000 1.129700 2.53 0.63 1361
id04795 124.517000 1.218800 1.71 0.47 1881
id04796 124.533000 1.366700 1.45 0.43 2441
id04797 124.750000 1.452900 1.19 0.33 2013
id04798 124.850000 1.607800 1.28 0.42 2954
id04799 123.301568 -1.145553 1.19 0.32 1729
id04800 123.583000 -1.476900 0.54 0.14 1623
id04801 123.817000 -1.897800 0.89 0.20 955
id04802 123.783000 -2.118000 0.94 0.25 2306
id04803 123.477000 -1.983300 0.84 0.21 2152
id04804 123.372000 -1.750000 0.59 0.14 1004
id04805 123.150000 -1.866700 0.54 0.13 1087
id04806 123.233000 -1.762500 1.21 0.28 1365
id04807 122.900000 -1.623500 1.58 0.32 776
id04808 122.900000 -1.186800 1.14 0.27 1204
id04809 121.083000 6.110500 0.68 0.53 1901
id04810 121.287000 6.083300 0.67 0.49 2168
id04811 121.460000 6.083300 0.81 0.42 1338
id04812 121.383000 5.898600 0.82 0.42 1289
id04813 121.207000 5.800000 0.77 0.57 2163
id04814 121.069389 5.670139 0.91 0.60 1540
id04815 120.967000 5.521300 1.27 0.71 1454
id04816 120.760000 5.450000 0.40 0.26 1699
id04817 120.606000 5.300000 0.35 0.26 2141
id04818 120.617000 5.199800 0.26 0.19 2088
id04819 120.410000 5.150000 0.33 0.27 2332
id04820 120.267000 5.066700 0.48 0.28 1556
id04821 120.095000 5.033300 0.33 0.17 1279
id04822 119.975000 4.933300 0.30 0.19 1661
id04823 119.833000 4.830800 0.28 0.22 2548
id04824 119.780000 4.916700 0.28 0.14 1184
id04825 119.733000 5.008300 0.22 0.17 1829
id04826 119.850000 5.170400 0.17 0.13 2231
id04827 120.033000 5.286600 0.24 0.18 2239
id04828 120.177000 5.450000 0.17 0.17 3622
id04829 120.400000 5.523600 0.19 0.14 1954
id04830 120.600000 5.629200 0.21 0.15 1972
id04831 120.769000 5.750000 0.18 0.12 1571
id04832 120.883000 5.884300 0.12 0.06 1122
id04833 120.958000 6.066700 0.09 0.07 2257
id04834 119.940000 -10.000000 0.28 0.06 1290
id04835 119.780483 -9.924737 0.27 0.06 2539
id04836 119.653000 -9.816700 0.69 0.12 2054
id04837 119.483000 -9.759400 1.03 0.18 2055
id04838 119.333000 -9.778300 0.58 0.10 2122
id04839 119.133000 -9.735300 0.37 0.08 1572
id04840 118.997989 -9.638683 0.29 0.07 2118
id04841 118.963000 -9.483300 0.44 0.08 2407
id04842 119.117000 -9.401300 0.27 0.06 2771
id04843 119.300000 -9.354300 0.35 0.09 3858
id04844 119.498000 -9.366700 0.42 0.11 3547
id04845 119.667000 -9.366400 0.41 0.10 2879
id04846 119.833000 -9.364400 0.34 0.07 4042
id04847 119.957000 -9.300000 0.38 0.09 2886
id04848 120.067000 -9.430600 0.92 0.16 2077
id04849 120.209000 -9.483300 1.08 0.19 2219
id04850 120.284445 -9.636040 0.82 0.15 2415
id04851 120.472886 -9.614798 0.54 0.10 2542
id04852 120.594697 -9.722461 0.32 0.07 1795
id04853 120.683000 -9.882900 0.30 0.06 2782
id04854 122.183000 -0.198800 0.33 0.12 2969
id04855 122.367000 -0.261100 0.36 0.12 1511
id04856 122.307000 -0.383300 0.30 0.12 4125
id04857 122.159000 -0.466700 0.20 0.07 2763
id04858 121.983000 -0.434600 0.21 0.09 4110
id04859 121.867000 -0.541800 0.12 0.04 2505
id04860 121.710444 -0.563329 0.26 0.11 4556
id04861 121.650000 -0.451000 0.15 0.06 4440
id04862 121.817000 -0.388000 0.24 0.09 2182
id04863 121.967000 -0.287900 0.16 0.07 2977
id04864 125.367000 2.166900 0.19 0.07 2444
id04865 125.404000 2.150000 0.20 0.08 3612
id04866 125.400000 2.099000 0.24 0.08 1590
id04867 125.350987 2.067514 0.26 0.09 2441
id04868 125.333000 2.100700 0.29 0.12 3911
id04869 125.383000 2.387900 0.37 0.11 1863
id04870 125.450000 2.376800 0.52 0.15 1815
id04871 125.443000 2.316700 0.57 0.24 6570
id04872 125.383000 2.300000 0.51 0.15 1796
id04873 125.350000 2.325400 0.50 0.15 1796
id04874 125.383000 2.808600 0.48 0.14 1837
id04875 125.459366 2.758777 0.47 0.14 1938
id04876 125.433000 2.692900 0.28 0.09 2070
id04877 125.467000 2.646000 0.25 0.09 2759
id04878 125.367717 2.682615 0.91 0.24 1421
id04879 125.483000 2.990300 0.67 0.19 1619
id04880 125.517000 2.983300 0.45 0.14 2047
id04881 125.505000 2.950000 0.35 0.15 4019
id04882 125.467000 2.946100 0.37 0.13 1968
id04883 125.467000 3.104700 0.47 0.19 4169
id04884 125.497850 3.088793 0.25 0.07 1920
id04885 125.517000 3.066700 0.63 0.24 3187
id04886 125.500000 3.041100 0.34 0.10 1727
id04887 125.467000 3.064000 1.58 0.52 2474
id04888 125.417000 3.738400 3.49 1.02 1807
id04889 125.599000 3.600000 -1.00 -1.00 -1
id04890 125.717000 3.456500 4.75 1.35 1699
id04891 125.562000 3.350000 2.45 1.02 4740
id04892 125.478000 3.550000 1.52 0.46 1290
id04893 125.583000 3.820500 2.16 0.64 1238
id04894 125.650000 3.803700 1.65 0.48 1136
id04895 125.617000 3.776500 1.69 0.45 888
id04896 125.567000 3.739500 2.34 0.66 1012
id04907 123.983000 -5.884500 2.50 0.74 1219
id04908 124.054026 -5.928145 1.95 0.67 1739
id04909 124.082000 -6.000000 2.28 0.86 2208
id04910 124.036238 -6.011963 2.75 0.92 1650
id04911 123.983000 -5.976400 2.33 0.80 1754
id04912 123.900000 -5.711500 2.23 0.77 1776
id04913 123.959559 -5.725807 2.77 0.80 1095
id04914 124.006000 -5.766700 -1.00 -1.00 -1
id04915 123.950000 -5.785000 -1.00 -1.00 -1
id04916 123.767000 -5.450800 2.35 0.76 1541
id04917 123.833000 -5.541900 2.30 0.68 1192
id04918 123.883000 -5.587600 -1.00 -1.00 -1
id04919 123.799064 -5.595559 2.99 0.80 881
id04920 123.717000 -5.517200 2.66 0.78 1158
id04921 123.533000 -5.248200 2.52 0.73 1117
id04922 123.640133 -5.277925 2.36 0.69 1169
id04923 123.638000 -5.433300 1.88 0.59 1452
id04924 123.550000 -5.386400 1.83 0.58 1482
id04925 123.459000 -5.333300 1.65 0.56 1695
id04926 123.573000 -10.000000 1.11 0.60 1391
id04927 123.629000 -9.783300 0.70 0.49 1802
id04928 123.717000 -9.579300 0.79 0.53 1763
id04929 123.900000 -9.427600 0.69 0.34 1229
id04930 124.115909 -9.304557 0.52 0.25 1163
id04931 124.344802 -9.190793 0.77 0.38 1226
id04932 124.567000 -9.162400 0.60 0.44 2110
id04933 124.767000 -9.025100 0.77 0.38 1226
id04934 124.983000 -8.909200 0.57 0.30 1364
id04935 125.094515 -8.699485 0.78 0.41 1357
id04936 125.329967 -8.581334 0.81 0.37 1075
id04937 125.600000 -8.522900 0.77 0.35 1068
id04938 125.845417 -8.472496 0.64 0.30 1072
id04951 125.818796 -9.157849 -1.00 -1.00 -1
id04952 125.567000 -9.238300 0.54 0.23 937
id04953 125.340000 -9.350000 0.51 0.24 1169
id04954 125.117000 -9.450700 0.00 0.00 1435
id04955 124.983000 -9.655700 0.00 0.00 1435
id04956 124.800000 -9.811200 -1.00 -1.00 -1
id05001 114.483000 -7.816100 0.61 0.29 1154
id05002 114.466000 -7.916700 0.66 0.32 1163
id05003 114.483000 -8.090200 0.65 0.32 1215
id05004 114.583000 -8.114200 0.68 0.33 1163
id05005 114.667000 -8.136700 0.73 0.35 1184
id05006 114.800000 -8.166700 0.57 0.30 1335
id05007 114.933000 -8.180600 -1.00 -1.00 -1
id05008 115.015000 -8.133300 0.68 0.39 1507
id05009 115.102000 -8.083300 0.75 0.46 1631
id05010 115.217000 -8.070700 0.75 0.37 1214
id05011 115.333000 -8.109800 0.75 0.37 1214
id05012 115.433000 -8.153000 0.85 0.41 1139
id05013 115.530638 -8.214806 -1.00 -1.00 -1
id05014 115.612000 -8.283300 1.18 0.51 971
id05015 115.700000 -8.348400 1.09 0.48 978
id05016 115.674000 -8.450000 -1.00 -1.00 -1
id05017 115.600000 -8.524300 1.29 0.58 1042
id05018 115.500000 -8.549000 -1.00 -1.00 -1
id05019 115.400000 -8.592300 1.14 0.51 1027
id05020 115.317000 -8.664300 0.55 0.27 1155
id05021 115.289000 -8.783300 0.88 0.43 1203
id05022 115.217000 -8.859300 0.06 0.06 4990
id05023 115.117000 -8.879200 0.08 0.07 3022
id05024 114.990000 -8.850000 0.12 0.10 2378
id05025 114.990000 -8.733300 0.22 0.07 469
id05026 114.928000 -8.650000 0.09 0.07 2246
id05027 114.883000 -8.566700 0.13 0.12 3048
id05028 114.829000 -8.483300 0.15 0.13 2699
id05029 114.750000 -8.411800 0.10 0.08 2489
id05030 114.633000 -8.437800 0.13 0.10 2325
id05031 114.517000 -8.438500 0.10 0.10 3611
id05032 114.450000 -8.531800 0.13 0.10 2302
id05033 114.450000 -8.624600 0.08 0.07 2228
id05034 114.550000 -8.646000 0.12 0.10 2418
id05035 114.618000 -8.716700 0.12 0.10 2444
id05036 114.617000 -8.818200 0.15 0.11 1795
id05037 114.367000 -8.767600 0.12 0.11 3060
id05038 114.283000 -8.731500 0.15 0.13 3086
id05039 114.256000 -8.650000 0.11 0.08 1529
id05040 114.017000 -8.658600 0.13 0.07 1080
id05041 113.917000 -8.603200 0.09 0.07 2159
id05042 113.800000 -8.568300 0.10 0.06 1575
id05043 113.717000 -8.549000 0.06 0.05 2681
id05044 113.607000 -8.500000 0.11 0.08 1889
id05045 113.517000 -8.449400 0.09 0.05 1623
id05046 113.433000 -8.483300 0.06 0.06 4703
id05047 113.317000 -8.512000 0.04 0.04 5077
id05048 113.283000 -8.443100 0.09 0.05 1417
id05049 113.343000 -8.383300 0.06 0.04 1795
id05050 113.233000 -8.339200 0.11 0.07 1741
id05051 113.100000 -8.325400 0.00 0.00 2894
id05052 112.981000 -8.350000 0.12 0.07 1571
id05053 112.900000 -8.420300 -1.00 -1.00 -1
id05054 112.751000 -8.433300 0.05 0.03 1582
id05055 112.667000 -8.463700 0.06 0.04 1816
id05056 112.550000 -8.426100 0.03 0.03 2362
id05057 112.417000 -8.413800 0.07 0.06 2663
id05058 112.300000 -8.369700 0.08 0.07 3060
id05059 112.167000 -8.358000 0.07 0.07 4440
id05060 113.000000 -6.516700 0.69 0.12 1439
id05061 113.017000 -6.666700 0.33 0.06 2021
id05062 113.083000 -6.758300 0.44 0.09 3487
id05063 113.233000 -6.777800 0.29 0.06 1925
id05064 113.383000 -6.791700 0.20 0.03 1421
id05065 113.533000 -6.812500 0.26 0.05 1222
id05066 113.667000 -6.813300 0.20 0.04 2167
id05067 113.833000 -6.802400 0.19 0.04 3131
id05068 113.983000 -6.822200 0.29 0.06 3075
id05069 114.100000 -6.783300 -1.00 -1.00 -1
id05070 114.267000 -6.775000 0.34 0.07 3340
id05071 114.383000 -6.816700 0.33 0.06 2276
id05072 114.517000 -6.860000 0.26 0.05 1676
id05073 114.650000 -6.900000 0.40 0.07 2444
id05074 114.783000 -6.916700 0.23 0.05 1942
id05075 114.917000 -6.883300 0.30 0.06 1617
id05076 114.967000 -6.783300 0.26 0.05 2249
id05077 115.006000 -6.650000 0.24 0.05 3030
id05078 115.033000 -6.516700 0.23 0.05 5141
id05079 115.703000 -6.716700 0.24 0.05 1560
id05080 115.763000 -6.833300 0.23 0.04 1259
id05081 115.867000 -6.893100 0.74 0.14 2070
id05082 115.964000 -6.966700 0.98 0.18 2286
id05083 115.924000 -7.166700 1.37 0.26 2364
id05084 115.800000 -7.202900 1.28 0.23 1845
id05085 115.717000 -7.126000 1.07 0.19 1406
id05086 115.600000 -7.070500 1.63 0.30 1941
id05087 115.467000 -7.038400 1.27 0.22 1351
id05088 115.350000 -7.018300 0.87 0.16 2063
id05089 115.233000 -7.074500 0.85 0.16 1673
id05090 115.125000 -7.083300 0.98 0.18 1969
id05091 115.017000 -7.033300 -1.00 -1.00 -1
id05092 114.917000 -7.088900 1.53 0.27 818
id05093 114.817000 -7.163500 -1.00 -1.00 -1
